dataset,question_id,candidate_rank,document_id,source_file,company,file_type,document_role,score,score_components,selection_reason,human_selected_match,label_available,generated_by,source,confidence,requires_manual_review
test,20,1,file_539f8b256c2ec9c0,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf,株式会社東都人材プラットフォーム,.pdf,meeting,27.5,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 1.5, ""date_hint_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, date_hint_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,2,file_b1312a411e52ff80,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/データサイエンス市場の未来予測.pdf,株式会社東都人材プラットフォーム,.pdf,proposal,16.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,3,file_b51efff55877d623,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-08-18.docx,株式会社東都人材プラットフォーム,.docx,meeting,16.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""date_hint_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, route_kind_match, date_hint_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,4,file_aca3e469ebe6f7ed,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf,株式会社東都人材プラットフォーム,.pdf,meeting,16.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,5,file_4fa8d55179bcaeab,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,meeting,16.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,6,file_4d734b2c30ad41ee,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,meeting,14.0883,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 5.588345139373354}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,7,file_d4f158e3db0aba5f,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-09-08.docx,株式会社東都人材プラットフォーム,.docx,meeting,13.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,8,file_bc9b32c9c2d0c2b4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-09-26.docx,株式会社東都人材プラットフォーム,.docx,meeting,13.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,9,file_be1cc2431b394277,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/06.報告書/株式会社東都人材プラットフォーム_最終報告.pptx,株式会社東都人材プラットフォーム,.pptx,report,13.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,20,10,file_ef6b3d40c6cbf84f,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/報告資料/報告資料_2025-04-09.docx,青葉与信マネジメント株式会社,.docx,meeting,11.746,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""identifier_path_match"": 2.0, ""content_bm25"": 6.245975139531465}","path_term_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,1,file_2c99707d925747c6,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/00.提案/提案書.pdf,株式会社青葉バイオメディカル機器,.pdf,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,2,file_a452ac5e9344e277,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/06.報告書/株式会社青葉バイオメディカル機器_最終報告.pptx,株式会社青葉バイオメディカル機器,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,3,file_68c8fede4948d806,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/報告資料/報告資料_2025-07-11.docx,株式会社青葉バイオメディカル機器,.docx,meeting,10.3936,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.89361980055223}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,4,file_75398ea43c9e3497,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-07-11.docx,株式会社青葉バイオメディカル機器,.docx,meeting,10.0933,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.593272714357305}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,5,file_bf15b15d5d3aa360,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/notebooks/01_eda.ipynb,株式会社青葉バイオメディカル機器,.ipynb,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,6,file_87ad503a925b6078,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/bootstrap_env.py,株式会社青葉バイオメディカル機器,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,7,file_948e194c5cd597ee,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/scripts/run_train.py,株式会社青葉バイオメディカル機器,.py,data,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,8,file_bddea9402d644215,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/common.py,株式会社青葉バイオメディカル機器,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,9,file_dcf25ad6d792d860,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/src/features.py,株式会社青葉バイオメディカル機器,.py,analysis,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,21,10,file_ba3465d384f80cbf,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青葉バイオメディカル機器/05.会議/会議録/会議録_2025-06-23.docx,株式会社青葉バイオメディカル機器,.docx,meeting,9.9859,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.485916048055806}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,22,1,file_98277b2c749a8460,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda_old.ipynb,白峰信用リスク評価株式会社,.ipynb,analysis,20.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",True,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,2,file_16463dfce5216836,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,白峰信用リスク評価株式会社,.ipynb,analysis,18.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",True,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,3,file_d9ecf52ef8521859,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,白峰信用リスク評価株式会社,.pptx,proposal,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,4,file_e7f13ee43ffadf3e,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx,白峰信用リスク評価株式会社,.pptx,proposal,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,5,file_69a56a00e42fa555,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-13.pdf,白峰信用リスク評価株式会社,.pdf,meeting,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,6,file_a389e81c80d707c5,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf,白峰信用リスク評価株式会社,.pdf,meeting,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,7,file_2bed8f6d9ad811a7,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf,白峰信用リスク評価株式会社,.pdf,meeting,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,8,file_e9a98b71c2781a41,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/06.報告書/白峰信用リスク評価株式会社_最終報告.pptx,白峰信用リスク評価株式会社,.pptx,report,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,9,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,11.0,"{""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","required_file_type_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,22,10,file_0783e32af794bbe2,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/notebooks/01_eda.ipynb,京橋信用ソリューションズ株式会社,.ipynb,analysis,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,23,1,file_d72ac8163b01ef72,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/00.提案/提案書.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,2,file_70f9d108e37232bd,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/00.提案/提案書.pptx,医療法人社団 蒼泉会 ひがし丘総合病院,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,3,file_45d248a37508b209,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/06.報告書/医療法人社団 蒼泉会 ひがし丘総合病院_最終報告.pdf,医療法人社団 蒼泉会 ひがし丘総合病院,.pdf,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,4,file_8e7f976c6bf62fb6,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/提案書.pptx,株式会社東都人材プラットフォーム,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,5,file_3dbffa905dc9b2b1,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/old/提案書.pptx,株式会社青嶺不動産アセットマネジメント,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,6,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,7,file_831dbc2d4bc189c3,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/提案書.pptx,株式会社青嶺不動産アセットマネジメント,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,8,file_591a79dbe934438c,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/00.提案/提案書.pptx,株式会社青潮モビリティサービス,.pptx,proposal,10.991,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 7.491015186616498}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,9,file_0cd4fc42e961ecf5,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/01.契約/契約書.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,contract,10.3534,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.8533866209218015}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,23,10,file_8fb18453764bc6db,data/raw/share/share/共有ドライブ/社内管理/社内用語集.docx,社内管理,.docx,management,9.5,"{""route_kind_match"": 1.5, ""content_bm25"": 8.0}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,1,file_cc8e97e3d637960f,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,9.902,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.4020442183747885}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,2,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,9.894,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.394018895947664}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,3,file_d72ac8163b01ef72,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/00.提案/提案書.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,proposal,9.7577,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.257706492624225}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,4,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,9.5,"{""route_kind_match"": 1.5, ""content_bm25"": 8.0}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,5,file_1aff1b560a3f2e24,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/00.提案/提案書_final.pptx,京橋信用ソリューションズ株式会社,.pptx,proposal,8.904,"{""route_kind_match"": 1.5, ""content_bm25"": 7.404014452353371}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,6,file_7f6ba34feefeb01a,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/00.提案/提案書_v1.pptx,京橋信用ソリューションズ株式会社,.pptx,proposal,8.904,"{""route_kind_match"": 1.5, ""content_bm25"": 7.404014452353371}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,7,file_591a79dbe934438c,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/00.提案/提案書.pptx,株式会社青潮モビリティサービス,.pptx,proposal,7.8,"{""route_kind_match"": 1.5, ""content_bm25"": 6.3000314365968295}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,8,file_3214e231bd5034de,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-16.docx,医療法人社団 恒一会 かえで総合病院,.docx,meeting,7.4262,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 3.926181513821231}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,9,file_9453287d4c9b7701,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/06.報告書/株式会社青嶺不動産アセットマネジメント_最終報告.pptx,株式会社青嶺不動産アセットマネジメント,.pptx,report,6.9039,"{""route_kind_match"": 1.5, ""content_bm25"": 5.40389646708503}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,24,10,file_e1689b021af39776,data/raw/share/share/共有ドライブ/社内管理/データアステル社内規定_パスワード導出規則.docx,社内管理,.docx,management,6.6,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 3.1000324843219307}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,25,1,file_e7f13ee43ffadf3e,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx,白峰信用リスク評価株式会社,.pptx,proposal,15.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,2,file_d9ecf52ef8521859,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,白峰信用リスク評価株式会社,.pptx,proposal,15.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,3,file_e9a98b71c2781a41,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/06.報告書/白峰信用リスク評価株式会社_最終報告.pptx,白峰信用リスク評価株式会社,.pptx,report,15.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 2.5, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,4,file_21fab58c1f410821,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/02.計画/スケジュール.xlsx,京橋信用ソリューションズ株式会社,.xlsx,schedule,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,5,file_03d92cf92666adde,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/02.計画/~$スケジュール.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,schedule,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,6,file_6aab39bed667662c,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/02.計画/スケジュール.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,schedule,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,7,file_6bae87759176c513,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/train.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,data,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,8,file_8726afc0efe9d707,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/02.計画/スケジュール.xlsx,医療法人社団 蒼樹会 みなみ野女性医療センター,.xlsx,schedule,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,9,file_29c29e83f97d5cc6,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/03.データ/train.xlsx,医療法人社団 蒼樹会 みなみ野女性医療センター,.xlsx,data,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,25,10,file_2b1acc51e4227fce,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/02.計画/スケジュール.xlsx,医療法人社団 蒼泉会 ひがし丘総合病院,.xlsx,schedule,12.5,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 5.5, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,26,1,file_04ff0c1d08714623,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-08.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,meeting,10.8933,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 7.393257686651979}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,2,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,9.5,"{""route_kind_match"": 1.5, ""content_bm25"": 8.0}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,3,file_cc8e97e3d637960f,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,9.447,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 5.947026742539982}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,4,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,9.4388,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 5.9388137589245495}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
