project,document_kind,source_path,file_name,meeting_id,date,page,has_progress_summary,has_action,has_comment,has_checkpoint,text
医療法人社団 蒼泉会 ひがし丘総合病院,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-08.docx.md,報告資料_2025-07-08.docx.md,M01,2025-07-08,1,False,False,False,True,# Word Markdown: 報告資料_2025-07-08.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-08.docx` - source_sha1: `f88c6f4ab53ac49b53a8ffa1eb8fcb2b7adef2a3` - paragraph_count: 96 - table_count: 9 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 分析進捗報告書 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 報告サマリー <!-- block_index=3 type=paragraph style=Compact --> 対象チェックポイントは **M01(2025-07-08、キックオフ)** です。 <!-- block_index=4 type=paragraph style=Compact --> 本報告は、**キックオフ時点の暫定状況**を整理したものであり、Report facts JSON.analysis.checkpoint_stage = kickoff に従い、**実装前・分析着手前の状態**として記載しています。 <!-- block_index=5 type=paragraph style=Compact --> 現時点の分析実装状況は **planning_only** であり、**モデル学習完了・評価完了・最終精度確定を示す段階ではありません**。 <!-- block_index=6 type=paragraph style=Compact --> キックオフで確認対象となる主要論点は、以下の4点です。 <!-- block_index=7 type=paragraph style=Compact --> 目的変数 charges の定義確認 <!-- block_index=8 type=paragraph style=Compact --> 対象範囲および除外列 id の扱い確認 <!-- block_index=9 type=paragraph style=Compact --> 評価指標(Accuracy、Macro F1、各クラス Precision / Recall)の確認 <!-- block_index=10 type=paragraph style=Compact --> 中間報告・最終報告の日程確認 <!-- block_index=11 type=paragr
医療法人社団 蒼泉会 ひがし丘総合病院,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-22.docx.md,報告資料_2025-07-22.docx.md,M02,2025-07-22,1,False,False,False,True,"# Word Markdown: 報告資料_2025-07-22.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-22.docx` - source_sha1: `5d600b3d968acfb0c9c259dc723a6d51f54ac60e` - paragraph_count: 200 - table_count: 2 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 分析進捗報告書 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 報告サマリー <!-- block_index=3 type=paragraph style=First Paragraph --> 本報告書は、**2025-07-22(M02:中間報告)時点**における「医療費関連の価格帯分類と要因分析プロジェクト」の進捗状況を整理した中間分析報告である。対象期間は **2025-07-08 ****~**** 2025-07-22** とする。 <!-- block_index=4 type=paragraph style=Body Text --> 現時点の到達状況は、Report facts JSON.analysis.checkpoint_stage = interim に従い、**データ理解・基礎集計および初期モデリング結果の共有段階**である。したがって、本報告では**中間時点で公開可能な試行結果(trial_index**** ****1~5)に限定**して記載し、最終採用モデル・最終評価結果・最終結論は示さない。 <!-- block_index=5 type=paragraph style=Body Text --> 進捗の要点は以下の通りである。 <!-- block_index=6 type=paragraph style=Compact --> プロジェクトは計画上の**中間報告マイルストーン(MS3,**** ****2025-07-22)**に到達している。 <!-- block_index=7 type=paragraph style=Compact --> 分析対象は当初合意どおり **data\train.csv**、目的変数は **charges****(価格帯0/1/2)**、除外列は **id** のままで変更なし。 <!-- block_index=8 type=paragraph style=Compact --> データ品質面"
株式会社東都人材プラットフォーム,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-08-18.docx.md,会議録_2025-08-18.docx.md,M01,2025-08-18,1,True,False,False,False,# Word Markdown: 会議録_2025-08-18.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-08-18.docx` - source_sha1: `32fd3cce4047db9a2100a2ea76bff6e352d310fe` - paragraph_count: 71 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> 会議ID:M01 <!-- block_index=4 type=paragraph style=Compact --> 会議種別:キックオフ <!-- block_index=5 type=paragraph style=Compact --> 日付:2025-08-18 <!-- block_index=6 type=paragraph style=Compact --> 目的:プロジェクト目的・スコープ・体制・進行方法およびデータ受領前提を確認し、収入クラス予測の初期分析方針を合意する <!-- block_index=7 type=paragraph style=Compact --> 主催:株式会社データアステル(データサイエンス部) <!-- block_index=8 type=paragraph style=Compact --> 記録:藤田 彩(ビジネスアナリスト) <!-- block_index=9 type=paragraph style=Compact --> 出席: <!-- block_index=10 type=paragraph style=Compact --> 発注者:石川 直樹(株式会社東都人材プラットフォーム/人事戦略部長) <!-- block_index=11 type=paragraph style=Compact --> 受託者: <!-- block_index=12 type=paragraph style=Compact --> 佐藤 健一(プロジェクトマネージャー) <!-- block_index=13 type=paragraph style=Compact --> 渡辺 遥(リードデータサイエンティスト) <!-- block_index=14 type=
株式会社東都人材プラットフォーム,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-09-08.docx.md,会議録_2025-09-08.docx.md,M02,2025-09-08,1,True,False,False,False,# Word Markdown: 会議録_2025-09-08.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-09-08.docx` - source_sha1: `c1984434c03f57abe983ec6dfbcc5801129b625e` - paragraph_count: 104 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> 会議ID:M02 <!-- block_index=4 type=paragraph style=Compact --> 会議種別:中間報告 <!-- block_index=5 type=paragraph style=Compact --> 日付:2025-09-08 <!-- block_index=6 type=paragraph style=Compact --> 目的:データ理解(EDA)結果、前処理方針、ベースラインと初期モデル結果、公平性観点の初期確認を共有し、最終化に向けた論点を整理する <!-- block_index=7 type=paragraph style=Compact --> 主催:株式会社データアステル(データサイエンス部) <!-- block_index=8 type=paragraph style=Compact --> 記録:藤田 彩 <!-- block_index=9 type=paragraph style=Compact --> 出席: <!-- block_index=10 type=paragraph style=Compact --> 発注者側:石川 直樹(人事戦略部長、株式会社東都人材プラットフォーム) <!-- block_index=11 type=paragraph style=Compact --> 受託側:佐藤 健一(PM)、渡辺 遥(リードデータサイエンティスト)、斎藤 悠斗(データエンジニア)、藤田 彩(ビジネスアナリスト)、清水 麻衣(QAレビュー担当) <!-- block_index=12 type=paragraph style=Heading 2 --> ## 2. 議題 <!-- block_index=13 type=paragra
株式会社東都人材プラットフォーム,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-09-26.docx.md,会議録_2025-09-26.docx.md,M03,2025-09-26,1,True,False,False,False,# Word Markdown: 会議録_2025-09-26.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/会議録/会議録_2025-09-26.docx` - source_sha1: `bb246a18a553e53a13ebecfce43651cb98a3c783` - paragraph_count: 103 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> 会議ID:M03 <!-- block_index=4 type=paragraph style=Compact --> 会議種別:最終報告 <!-- block_index=5 type=paragraph style=Compact --> 日付:2025-09-26 <!-- block_index=6 type=paragraph style=Compact --> 目的:最終分析結果、性能評価、主要因の解釈、公平性上の留意点、業務活用示唆と次フェーズ論点を報告し、検収に向けて確認する <!-- block_index=7 type=paragraph style=Compact --> 期待決定事項:最終成果物の受領内容、次フェーズ検討事項、業務活用上の注意事項、検収進行の確認 <!-- block_index=8 type=paragraph style=Compact --> 主催:株式会社データアステル(データサイエンス部) <!-- block_index=9 type=paragraph style=Compact --> 記録:藤田 彩(ビジネスアナリスト) <!-- block_index=10 type=paragraph style=Compact --> 出席: <!-- block_index=11 type=paragraph style=Compact --> 発注者側:石川 直樹(人事戦略部長、株式会社東都人材プラットフォーム) <!-- block_index=12 type=paragraph style=Compact --> 受託者側: <!-- block_index=13 type=paragraph style=Compact --> 佐藤 健一(PM、株式会社デー
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf.md,報告資料_2025-08-18.pdf.md,,2025-08-18,1,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf.md,報告資料_2025-08-18.pdf.md,,2025-08-18,2,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf.md,報告資料_2025-08-18.pdf.md,,2025-08-18,3,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf.md,報告資料_2025-08-18.pdf.md,,2025-08-18,4,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf.md,報告資料_2025-08-18.pdf.md,,2025-08-18,5,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf.md,報告資料_2025-08-18.pdf.md,,2025-08-18,6,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf.md,報告資料_2025-08-18.pdf.md,,2025-08-18,7,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,1,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,2,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,3,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,4,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,5,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,6,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,7,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,8,False,False,False,False,[no text extracted]
株式会社東都人材プラットフォーム,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf.md,報告資料_2025-09-08.pdf.md,,2025-09-08,9,False,False,False,False,[no text extracted]
株式会社青嶺不動産アセットマネジメント,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-06.docx.md,会議録_2025-08-06.docx.md,M01,2025-08-06,1,True,True,False,True,"# Word Markdown: 会議録_2025-08-06.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-06.docx` - source_sha1: `26b451d102c2dc104c02d93685943cb33f83e80f` - paragraph_count: 70 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">**会議録**</span> <!-- block_index=2 type=paragraph style=Heading 2 --> ## <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">1. </span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">**会議情報**</span> <!-- block_index=3 type=paragraph style=Compact --> <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">会議ID:</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> M01</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> </span> <!-- block_index=4 type=paragraph style=Compact --> <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">種別:</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> キックオフ</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> </span> <!-- block_index=5 type=paragraph style=Compact --> <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">日付:</span><s"
株式会社青嶺不動産アセットマネジメント,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-26.docx.md,会議録_2025-08-26.docx.md,M02,2025-08-26,1,True,True,False,True,"# Word Markdown: 会議録_2025-08-26.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-26.docx` - source_sha1: `e421e5300348cfba1dff8b3f0f107e00b155b95b` - paragraph_count: 86 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">会議録</span> <!-- block_index=2 type=paragraph style=Heading 2 --> ## <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">1. </span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">会議情報</span> <!-- block_index=3 type=paragraph style=Compact --> <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">会議ID:</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> M02</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> </span> <!-- block_index=4 type=paragraph style=Compact --> <span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">種別:</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> </span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt="""">中間報告(第3週ゲート)</span><span data-font-name=""BIZ UDPゴシック"" data-font-size-pt=""""> </span> <!-- block_index=5 type=paragraph style=Compact --> <span "
株式会社青嶺不動産アセットマネジメント,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-09-16.docx.md,会議録_2025-09-16.docx.md,M03,2025-09-16,1,True,True,True,True,# Word Markdown: 会議録_2025-09-16.docx ## Source - raw_path: `share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-09-16.docx` - source_sha1: `71d9c8023ef02a9f521e5e173ea8779a334e2c56` - paragraph_count: 102 - table_count: 1 - image_count: 0 ## Body <!-- block_index=1 type=paragraph style=Heading 1 --> ## 会議録 <!-- block_index=2 type=paragraph style=Heading 2 --> ## 1. 会議情報 <!-- block_index=3 type=paragraph style=Compact --> 会議ID: M03 <!-- block_index=4 type=paragraph style=Compact --> 種別: 最終報告 <!-- block_index=5 type=paragraph style=Compact --> 日付: 2025-09-16 <!-- block_index=6 type=paragraph style=Compact --> 目的: 第6週の最終成果として価格形成要因上位項目と初期予測モデル評価および実務示唆を報告し今後の拡張論点を整理する <!-- block_index=7 type=paragraph style=Compact --> 期待決定事項: 最終報告書の内容承認と検収判断および追加分析テーマの優先度確認 <!-- block_index=8 type=paragraph style=First Paragraph --> 出席者(役割) - 前田 美咲(クライアント主担当/部長) - TODO(関係意思決定者) - 佐藤 健一(PM/株式会社データアステル) - 中村 誠(エグゼクティブスポンサー/株式会社データアステル) - 渡辺 遙(リードデータサイエンティスト/株式会社データアステル) - 藤田 彩(ビジネスアナリスト/株式会社データアステル) - 小林 直樹(QAレビューア/株式会社データアステル) <!-- block_index=9 type=paragraph style=Body Text --> 欠席: なし <!-- block_index=10 type=paragraph style=Heading 2 --> ## 2. 議題 <!-- block_index=11 type=paragraph style=Comp
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf.md,報告資料_2025-08-06.pdf.md,M01,2025-08-06,1,False,False,False,True,"分析進捗報告書 1. 報告サマリー • チェックポイント: M01(キックオフ) • チェックポイント日付: 2025-08-06(報告対象期間: 2025-08-06 to 2025-08-06) • チェックポイント段階: kickoff(事前準備/計画段階、実装・学習未着手)※ analysis.checkpoint_stage=kickoff に準拠 • 現時点の総括: o キックオフ(M01)は予定通りの実施扱い(議題: 目的変数 SALE PRICE、対象データ、スコープ、 役割分担、会議運営)。ただし該当議事メモは現時点で未登録(No meeting minutes found / prior_state.minutes_files = [])。 o 実装状況: planning_only(モデル学習・評価結果は未存在/公開不可)。visible_trials は空 (no_model_results)。 o 商務トピック(Report facts に基づく): 想定総工数 170 時間、見込金額(税抜)4,250,000 円、消費税 425,000 円、見込金額(税込)4,675,000 円、支払スキームは最終一括精算(支払 条件: 検収後 5 営業日以内)。 2. 進捗状況 • キックオフ(MS1)は実施済(会議 ID=M01、2025-08-06)。会議計画は artifacts/04a_meeting_plan.csv に格納。チェックポイント情報は報告事実 JSON の checkpoint に一致。 • 現フェーズの状態(要点) o 計画/前提固定フェーズ開始済み(スコープ・役割の明確化)。 o データ受領・読込の検証タスク(T03)および分析計画メモ作成タスク(T05)は予定フェーズ→着 手予定。 o open_action_count は 0(報告事実 JSON.prior_state.open_action_count = 0)。 o 実験・モデル結果の公開はなし(analysis.visible_trials = []、best_visible_trial = null)。 • スケジュールとのトレース(主要マイルストーン) o MS1(キックオフ完了): 2025-08-06(本チェックポイント) o 次ゲート: MS2(分析計画メモ確定): 2025-08-12(予定) — ここで前処理方針と品質点検観 点を確定予定。"
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf.md,報告資料_2025-08-06.pdf.md,M01,2025-08-06,2,False,False,False,False,"o 中間報告ゲート: MS4(中間報告承認): 2025-08-26(予定) 3. 主要な分析結果 (注)現在はキックオフ段階のため、モデル結果や最終評価指標は存在しません。以下はデータ理解フェーズでの初 期観察・要確認事項です。数値の多くはプロジェクト概要に基づくため Report facts JSON に未記載の項目は 「(assumption)」と明示しています。 • 目的変数関連 o 目的変数: SALE PRICE(設定済)。(config 等により target_column は SALE PRICE と確 定) o SALE PRICE のサンプル要約(参照資料ベース): レコード数 37,751(assumption)、最小 100,700(assumption)、最大 4,996,841(assumption)、平均 約 870,378.47 (assumption)。分布は右に歪んでいる可能性が高く、対数変換の検討が必要。 • データ品質関連の初期発見(要対応) o 面積項目の欠損が多い: LAND SQUARE FEET 欠損 13,262 件(assumption)、GROSS SQUARE FEET 欠損 13,555 件(assumption)。0 値も混在。 o 築年・郵便番号の異常値疑い: YEAR BUILT 最小 0、平均 ≒ 1,817.78(assumption)/ZIP CODE に 0 が含まれる(assumption)。入力誤・欠損代替・非開示を切り分ける必要あり。 o 建物クラス・税区分の欠損: TAX CLASS AT PRESENT 欠損 362(assumption)、 BUILDING CLASS AT PRESENT 欠損 362(assumption)。 o 立地変数(BOROUGH, NEIGHBORHOOD, ZIP CODE)は価格差の主要要因と想定。 BOROUGH は 1–5 のコード(Manhattan 等)で重要軸。 o 設定ミス・確認要: analysis/config において date_column が ""TAX CLASS AT TIME OF SALE"" に設定されている(configs/project_config.json / analysis_spec)。当該列名は日 付でない可能性が高く、日付列指定の再確認が必要(未解決事項)。 • 実験状況 o 現時点で可視化された試行(visible_trials)は無し(analysis.visible_trials = [])。モデル学 習・評価は実施前(implementation_status = planning_only)。 4. データ品質と実装状況 • データ品質(要点、数値は原資料に基づく/assumption "
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf.md,報告資料_2025-08-06.pdf.md,M01,2025-08-06,3,False,False,False,True,"▪ TAX CLASS AT PRESENT, BUILDING CLASS AT PRESENT 欠損 それぞれ 362 (assumption) ▪ YEAR BUILT に 0 を含む(assumption) o 結論: 面積系・築年・一部カテゴリに対する補完方針/除外基準を早期に確定する必要あり(中間報 告前に合意)。 • 実装・環境状況 o プロジェクトのコード基盤・設定ファイルは生成済(analysis_project README、 configs/project_config.json 等が存在)。 o 実行設定(configs)では split_strategy=time_ordered、early_stopping=true 等が設 定されているが、これらを確定するためのデータ前提(有効な日付列の有無等)を確認する必要あ り。 o 現時点でモデル学習は未実行(planning_only)。出力可能なモデルメトリクスは存在しない (no_model_results)。 5. リスクと対応策 • リスク 1: 立地起因の偏り(location-driven bias) o 影響: 立地が価格変動の大半を説明し、建物属性の寄与推定が歪む可能性。 o 対応: BOROUGH レベルで階層比較を行い、立地調整(階層固定効果等)の方針を中間報告 (MS4)までに決定。担当: 渡辺(リード DS)/期限: 2025-08-26(中間報告)。 • リスク 2: 市況(時系列)情報の欠落または誤指定(日付列誤設定) o 影響: 市況サイクルを調整できず解釈が限定される。 o 対応: date_column 設定の是非確認(現在: “TAX CLASS AT TIME OF SALE” → 要確認)。 担当: 岡田(DE)+渡辺(DS)/期限: 2025-08-08(データ受領確認)→ 2025-08-12(計画 メモ確定)。 • リスク 3: 面積・築年等の欠損・異常値 o 影響: 面積をキーとする説明力低下、補完によるバイアス導入。 o 対応: 欠損・ゼロ値の切り分けルール(除外・補完・カテゴリ化)を MS2(2025-08-12)で合意し、 影響件数を明記する。担当: 渡辺/岡田。 • リスク 4: 高カーディナリティ変数による過学習 o 影響: NEIGHBORHOOD や BBL 等をそのまま使うと過学習。 o 対応: 高カーディナリティは除外または集約(階層集約/頻度エンコーディング等)を適用。方針は MS2 で決定。担当: 渡辺。 • 運用上の注意(商務) o 追加要求は time_and_materials で別途見積(Report facts/commercial に記載)。変更多 発時は 2025-08-27 の変更管理チェックポイントで"
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf.md,報告資料_2025-08-06.pdf.md,M01,2025-08-06,4,False,False,False,True,6. 次回までの実施事項 (責任者・期限を明記してスケジュールと紐付け) 1. データ受領確認・読込検証(T03) o 担当: 岡田 佑樹(データエンジニア) o 期限: 2025-08-08(予定) o 成果物: 読込確認レポート(artifacts/analysis_outputs/train_preview.csv など) 2. 分析計画メモ/実施方針書の確定(MS2 / T05) o 担当: 藤田 彩(BA)/渡辺(DS)/小林(QA) o 期限: 2025-08-12(予定) o 成果物: 分析計画メモ(前処理方針、欠損処理基準、日付列定義を明記) 3. date_column の実態確認(設定ミスの有無確認) o 担当: 岡田+渡辺 o 期限: 2025-08-08(優先)→ 結果は分析計画メモに反映 4. 欠損・ゼロ値・異常値の件数確定(T06) o 担当: 岡田/渡辺 o 期限: 2025-08-15(予定) o 成果物: 品質点検一覧(件数と方針) 5. 中間報告資料(EDA 図表含む)作成(T10) o 担当: 渡辺/藤田 o 期限: 2025-08-25(内部レビュー)/中間報告会 2025-08-26(MS4) 6. 変更管理チェックポイントの準備(T12) o 担当: 佐藤(PM) o 期限: 2025-08-27(変更要求発生時の工数試算に備える) ※ 上記タスクはプロジェクトスケジュール(WBS)と整合。重要な締切(MS2:2025-08-12、MS3:2025-08- 22、MS4:2025-08-26)を優先。 7. 経営/PM 向け補足 • 契約・商務状況(Report facts JSON に基づく)
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf.md,報告資料_2025-08-06.pdf.md,M01,2025-08-06,5,False,False,False,True,"o 契約開始日: 2025-08-06(適用開始) o 期間: 6 週間(プロジェクト期間) o 想定総工数: 170 時間(project_facts / commercial) o 見込金額(税抜): 4,250,000 円、消費税: 425,000 円、見込金額(税込): 4,675,000 円(支 払は最終一括精算) o 支払スケジュール: 最終一括(支払期日: 検収後 5 営業日以内) • 現時点での経営判断ポイント(要決定) 1. date_column の正確な指定(分析方針と前処理に影響) — 早急な確認を推奨。 2. 中間ゲート(2025-08-26)での前処理方針承認(欠損処理・除外基準の承認)がないとモデリン グ工程に着手できない旨を注意。 3. 追加データやスコープ拡張要求がある場合、time_and_materials のため早期に見積が発生。 2025-08-27 の変更管理 CP で調整を推奨。 • 当チェックポイントのエビデンス/参照ファイル o ミーティング企画: artifacts/04a_meeting_plan.csv o 分析設定: configs/project_config.json(date_column 等の設定を含む) o Report facts JSON(本報告は同データを基準に作成): トレース情報は artifacts/00a_project_facts.json 等に保存 備考: 本報告は analysis.checkpoint_stage = “kickoff” のルールに従い、「モデル学習済・評価済」の記載 は一切行っていません。モデルの学習・評価結果が可視化された段階で、visible_trials / best_visible_trial に基づく定量報告を行います。"
