project,document_kind,source_path,file_name,meeting_id,date,page,action_id,context
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A04,o A01/A02/A03/A04 は未完(期限超過)で継続。A06(中間レビュー資 料)は本会議で提示・配布したためクローズと判断(詳細はアクシ ョンに明記)。 4. 進捗サマリ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/gra
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A06,o A01/A02/A03/A04 は未完(期限超過)で継続。A06(中間レビュー資 料)は本会議で提示・配布したためクローズと判断(詳細はアクシ ョンに明記)。 4. 進捗サマリ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A0
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A06,)は本会議で提示・配布したためクローズと判断(詳細はアクシ ョンに明記)。 4. 進捗サマリ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A06,めクローズと判断(詳細はアクシ ョンに明記)。 4. 進捗サマリ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A01,4. 進捗サマリ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標を ROC-AUC とする。業務評価指標とし
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A02,進捗サマリ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標を ROC-AUC とする。業務評価指標とし て pr
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A03,リ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標を ROC-AUC とする。業務評価指標とし て precis
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A04,完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標を ROC-AUC とする。業務評価指標とし て precision@
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A08,配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標を ROC-AUC とする。業務評価指標とし て precision@top10%(上位 10%の適合率)を必須採用、併せて Brier スコアで較正確認、混同行列・PR-AUC を補助指標として算出
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,A01,A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標を ROC-AUC とする。業務評価指標とし て precision@top10%(上位 10%の適合率)を必須採用、併せて Brier スコアで較正確認、混同行列・PR-AUC を補助指標として算出
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,4,A02,意) 3. リーケージ懸念変数の扱い(合意) o 決定: interest_rate / grade 等の審査時点可否が未確定な変数について は、以下の運用で合意する。 ▪ クライアント(中村氏)が「審査時点で利用可能か」を最終 確認する(A02)。 ▪ 確認が得られるまで、ベンダーは並列で「変数含むモデル」 「変数除外モデル」を構築・比較し、差分と運用インパクト を提示する(A08)。 ▪ 変数定義表に「post-decision 可能性」フラグを追加し、成果 物に明記する。
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,4,A08,は、以下の運用で合意する。 ▪ クライアント(中村氏)が「審査時点で利用可能か」を最終 確認する(A02)。 ▪ 確認が得られるまで、ベンダーは並列で「変数含むモデル」 「変数除外モデル」を構築・比較し、差分と運用インパクト を提示する(A08)。 ▪ 変数定義表に「post-decision 可能性」フラグを追加し、成果 物に明記する。
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,5,A06,"セグメント別不良率の精査(purpose, term, employment_length 等) 4) 時系列情報欠落への代替案検討(将来のデータ収集提案) o 承認者: 中村 浩一(口頭合意) 変更: prior open action A06 を「完了(Closed)」に変更。理由: 中間レビュー資料 を作成・配布し本会議で発表したため。承認: データアステル側(山本 / 藤田)報 告により確認。 6. アクションアイテム ID Action Owner Due Date Status A01 loan_status の正式定義 (文書化) を議事録・ 変数定義表 に反映・配 布 中村 浩一 / 藤田 彩 2025-05-01 Open A02 interest_rate / grade の 中村 浩一 2025-05-01 Open"
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,5,A01,(Closed)」に変更。理由: 中間レビュー資料 を作成・配布し本会議で発表したため。承認: データアステル側(山本 / 藤田)報 告により確認。 6. アクションアイテム ID Action Owner Due Date Status A01 loan_status の正式定義 (文書化) を議事録・ 変数定義表 に反映・配 布 中村 浩一 / 藤田 彩 2025-05-01 Open A02 interest_rate / grade の 中村 浩一 2025-05-01 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,5,A02,アクションアイテム ID Action Owner Due Date Status A01 loan_status の正式定義 (文書化) を議事録・ 変数定義表 に反映・配 布 中村 浩一 / 藤田 彩 2025-05-01 Open A02 interest_rate / grade の 中村 浩一 2025-05-01 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M01,2025-04-29,6,A03,ID Action Owner Due Date Status 「審査時点 での利用可 否」を確認 ・回答(※ 未回答のた め期日再設 定) A03 キックオフ 議事録 (M01)ア ップロード とアクショ ン登録の完 了 藤田 彩 2025-05-01 Open A04 週次定例の 招集(継続 運営確認、 招待メール ・URL 配 布) 伊藤 翔太 2025-05-01 Open A06 中間レビュ ー用初期探 索資料の作 成・配布・ 発表(M02 資料) 山本 彩乃 / 藤田 彩 2025-04-28 Closed(完 了) A07 採用評価指 標(ROC- 中村 浩一 / 伊藤 翔太 2025-05-01 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M01,2025-04-29,6,A04,er Due Date Status 「審査時点 での利用可 否」を確認 ・回答(※ 未回答のた め期日再設 定) A03 キックオフ 議事録 (M01)ア ップロード とアクショ ン登録の完 了 藤田 彩 2025-05-01 Open A04 週次定例の 招集(継続 運営確認、 招待メール ・URL 配 布) 伊藤 翔太 2025-05-01 Open A06 中間レビュ ー用初期探 索資料の作 成・配布・ 発表(M02 資料) 山本 彩乃 / 藤田 彩 2025-04-28 Closed(完 了) A07 採用評価指 標(ROC- 中村 浩一 / 伊藤 翔太 2025-05-01 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M01,2025-04-29,6,A06,3 キックオフ 議事録 (M01)ア ップロード とアクショ ン登録の完 了 藤田 彩 2025-05-01 Open A04 週次定例の 招集(継続 運営確認、 招待メール ・URL 配 布) 伊藤 翔太 2025-05-01 Open A06 中間レビュ ー用初期探 索資料の作 成・配布・ 発表(M02 資料) 山本 彩乃 / 藤田 彩 2025-04-28 Closed(完 了) A07 採用評価指 標(ROC- 中村 浩一 / 伊藤 翔太 2025-05-01 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M01,2025-04-29,6,A07,運営確認、 招待メール ・URL 配 布) 伊藤 翔太 2025-05-01 Open A06 中間レビュ ー用初期探 索資料の作 成・配布・ 発表(M02 資料) 山本 彩乃 / 藤田 彩 2025-04-28 Closed(完 了) A07 採用評価指 標(ROC- 中村 浩一 / 伊藤 翔太 2025-05-01 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,7,A08,ID Action Owner Due Date Status AUC / precision@t op10% / Brier 等)の 最終確認と 議事録反映 A08 並列モデル 実行:1 interest_rate /grade を含 むモデル 2 除外モデル の比較(差 分レポート 作成) 山本 彩乃 2025-05-08 Open A09 上位 10% (Top10%) の精度詳細 解析と業務 閾値候補作 成(リフト 表・混同行 列含む) 山本 彩乃 2025-05-08 Open A10 セグメント 別不良率の 深掘り (purpose / term / employment _length な 藤田 彩 / 山本 彩 乃 2025-05-07 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,7,A09,op10% / Brier 等)の 最終確認と 議事録反映 A08 並列モデル 実行:1 interest_rate /grade を含 むモデル 2 除外モデル の比較(差 分レポート 作成) 山本 彩乃 2025-05-08 Open A09 上位 10% (Top10%) の精度詳細 解析と業務 閾値候補作 成(リフト 表・混同行 列含む) 山本 彩乃 2025-05-08 Open A10 セグメント 別不良率の 深掘り (purpose / term / employment _length な 藤田 彩 / 山本 彩 乃 2025-05-07 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,7,A10,外モデル の比較(差 分レポート 作成) 山本 彩乃 2025-05-08 Open A09 上位 10% (Top10%) の精度詳細 解析と業務 閾値候補作 成(リフト 表・混同行 列含む) 山本 彩乃 2025-05-08 Open A10 セグメント 別不良率の 深掘り (purpose / term / employment _length な 藤田 彩 / 山本 彩 乃 2025-05-07 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A11,ID Action Owner Due Date Status ど)と運用 インパクト 報告 A11 時系列情報 欠落への代 替案検討 (将来のデ ータ収集提 案/モニタ リング設計 案作成) 伊藤 翔太 2025-05-01 Open ※ prior action IDs A01〜A06 を保持(A06 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 0
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A01,e Date Status ど)と運用 インパクト 報告 A11 時系列情報 欠落への代 替案検討 (将来のデ ータ収集提 案/モニタ リング設計 案作成) 伊藤 翔太 2025-05-01 Open ※ prior action IDs A01〜A06 を保持(A06 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者:
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A06,te Status ど)と運用 インパクト 報告 A11 時系列情報 欠落への代 替案検討 (将来のデ ータ収集提 案/モニタ リング設計 案作成) 伊藤 翔太 2025-05-01 Open ※ prior action IDs A01〜A06 を保持(A06 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A06,s ど)と運用 インパクト 報告 A11 時系列情報 欠落への代 替案検討 (将来のデ ータ収集提 案/モニタ リング設計 案作成) 伊藤 翔太 2025-05-01 Open ※ prior action IDs A01〜A06 を保持(A06 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02(中村 による可
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A07,時系列情報 欠落への代 替案検討 (将来のデ ータ収集提 案/モニタ リング設計 案作成) 伊藤 翔太 2025-05-01 Open ※ prior action IDs A01〜A06 を保持(A06 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02(中村 による可否確認) → 未確定の間は A08 にて
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A11,報 欠落への代 替案検討 (将来のデ ータ収集提 案/モニタ リング設計 案作成) 伊藤 翔太 2025-05-01 Open ※ prior action IDs A01〜A06 を保持(A06 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02(中村 による可否確認) → 未確定の間は A08 にて並 列評価
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A01,6 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02(中村 による可否確認) → 未確定の間は A08 にて並 列評価を実施し、運用採用は client 確認後に決定。 • R03: 学習データ単独による一般化限界(中)
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A02,了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02(中村 による可否確認) → 未確定の間は A08 にて並 列評価を実施し、運用採用は client 確認後に決定。 • R03: 学習データ単独による一般化限界(中)
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,A08,- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02(中村 による可否確認) → 未確定の間は A08 にて並 列評価を実施し、運用採用は client 確認後に決定。 • R03: 学習データ単独による一般化限界(中)
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,9,A01,スコープクリープ・短納期(中) o 説明: 追加深掘り要求が増えると契約範囲超過と納期影響。 o 対策/責任者: 変更管理 CP(2025-05-01)で仕分け、伊藤 がエスカレ ーション管理。 オープン課題(本会議時点) - O01: A01/A02/A03/A04 が未完(期日を 2025-05-01 に再設定)。 - O02: interest_rate / grade の本番利用可否未回答(A02)。 - O03: 上位群の閾値(業務採用閾値)を実データで最終決定する必要あり(A09)。 8. 次回会議計画 • 日時: 2025-05-06(火) 10:00 — 11:00(定例週次) • 目的: A02 の中間状況確認、A08/A09 の進捗報告、A01 の文書化状況確認、 並列モデル結果の初回差分レビュー(進捗報告中心)。 • 場所/形式:
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,9,A02,プクリープ・短納期(中) o 説明: 追加深掘り要求が増えると契約範囲超過と納期影響。 o 対策/責任者: 変更管理 CP(2025-05-01)で仕分け、伊藤 がエスカレ ーション管理。 オープン課題(本会議時点) - O01: A01/A02/A03/A04 が未完(期日を 2025-05-01 に再設定)。 - O02: interest_rate / grade の本番利用可否未回答(A02)。 - O03: 上位群の閾値(業務採用閾値)を実データで最終決定する必要あり(A09)。 8. 次回会議計画 • 日時: 2025-05-06(火) 10:00 — 11:00(定例週次) • 目的: A02 の中間状況確認、A08/A09 の進捗報告、A01 の文書化状況確認、 並列モデル結果の初回差分レビュー(進捗報告中心)。 • 場所/形式: 会議室
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,9,A03,プ・短納期(中) o 説明: 追加深掘り要求が増えると契約範囲超過と納期影響。 o 対策/責任者: 変更管理 CP(2025-05-01)で仕分け、伊藤 がエスカレ ーション管理。 オープン課題(本会議時点) - O01: A01/A02/A03/A04 が未完(期日を 2025-05-01 に再設定)。 - O02: interest_rate / grade の本番利用可否未回答(A02)。 - O03: 上位群の閾値(業務採用閾値)を実データで最終決定する必要あり(A09)。 8. 次回会議計画 • 日時: 2025-05-06(火) 10:00 — 11:00(定例週次) • 目的: A02 の中間状況確認、A08/A09 の進捗報告、A01 の文書化状況確認、 並列モデル結果の初回差分レビュー(進捗報告中心)。 • 場所/形式: 会議室 / オン
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,9,A04,期(中) o 説明: 追加深掘り要求が増えると契約範囲超過と納期影響。 o 対策/責任者: 変更管理 CP(2025-05-01)で仕分け、伊藤 がエスカレ ーション管理。 オープン課題(本会議時点) - O01: A01/A02/A03/A04 が未完(期日を 2025-05-01 に再設定)。 - O02: interest_rate / grade の本番利用可否未回答(A02)。 - O03: 上位群の閾値(業務採用閾値)を実データで最終決定する必要あり(A09)。 8. 次回会議計画 • 日時: 2025-05-06(火) 10:00 — 11:00(定例週次) • 目的: A02 の中間状況確認、A08/A09 の進捗報告、A01 の文書化状況確認、 並列モデル結果の初回差分レビュー(進捗報告中心)。 • 場所/形式: 会議室 / オンライン(
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,9,A02,伊藤 がエスカレ ーション管理。 オープン課題(本会議時点) - O01: A01/A02/A03/A04 が未完(期日を 2025-05-01 に再設定)。 - O02: interest_rate / grade の本番利用可否未回答(A02)。 - O03: 上位群の閾値(業務採用閾値)を実データで最終決定する必要あり(A09)。 8. 次回会議計画 • 日時: 2025-05-06(火) 10:00 — 11:00(定例週次) • 目的: A02 の中間状況確認、A08/A09 の進捗報告、A01 の文書化状況確認、 並列モデル結果の初回差分レビュー(進捗報告中心)。 • 場所/形式: 会議室 / オンライン(招待は伊藤が送付) • 参加予定: 中村 浩一、伊藤 翔太、山本 彩乃、藤田 彩、岡田 佑樹
